filename,semantic_label,partition,numeric_label,task
009685.png,saint_bernard,,2.0,source
005507.png,siberian_husky,val,6.0,source
008854.png,siberian_husky,,6.0,source
009832.png,samoyed,,0.0,source
001639_aug_0.png,dalmatian,train,4.0,source
001535_aug_0.png,chihuahua,train,5.0,source
006060.png,dalmatian,,4.0,source
006328.png,samoyed,,0.0,source
004497.png,miniature_poodle,test,1.0,source
009378.png,siberian_husky,,6.0,source
001258_aug_0.png,saint_bernard,train,2.0,source
002954.png,great_dane,val,3.0,source
006650.png,great_dane,,3.0,source
003687.png,dalmatian,val,4.0,source
005255.png,saint_bernard,test,2.0,source
000777_aug_0.png,samoyed,train,0.0,source
003054.png,yorkshire_terrier,val,7.0,source
003420.png,samoyed,val,0.0,source
001866_aug_0.png,siberian_husky,train,6.0,source
003026.png,samoyed,test,0.0,source
009462.png,siberian_husky,,6.0,source
000937_aug_0.png,samoyed,train,0.0,source
007502.png,siberian_husky,,6.0,source
003907.png,miniature_poodle,val,1.0,source
009664.png,yorkshire_terrier,,7.0,source
000750_aug_0.png,miniature_poodle,train,1.0,source
003967.png,siberian_husky,test,6.0,source
004510.png,yorkshire_terrier,test,7.0,source
009399.png,chihuahua,,5.0,source
005580.png,chihuahua,,5.0,source
008664.png,siberian_husky,,6.0,source
008513.png,samoyed,,0.0,source
007696.png,great_dane,,3.0,source
004247.png,dalmatian,test,4.0,source
009074.png,dalmatian,,4.0,source
006674.png,great_dane,,3.0,source
008192.png,dalmatian,,4.0,source
007933.png,chihuahua,,5.0,source
000392_aug_0.png,great_dane,train,3.0,source
009439.png,miniature_poodle,,1.0,source
009200.png,saint_bernard,,2.0,source
001304_aug_0.png,miniature_poodle,train,1.0,source
010168.png,miniature_poodle,,1.0,source
006678.png,yorkshire_terrier,,7.0,source
005944.png,samoyed,,0.0,source
004402.png,samoyed,test,0.0,source
008949.png,saint_bernard,,2.0,source
006313.png,dalmatian,,4.0,source
000417_aug_0.png,siberian_husky,train,6.0,source
001546_aug_0.png,saint_bernard,train,2.0,source
009612.png,yorkshire_terrier,,7.0,source
002493_aug_0.png,yorkshire_terrier,train,7.0,source
008934.png,great_dane,,3.0,source
002144_aug_0.png,miniature_poodle,train,1.0,source
009195.png,dalmatian,,4.0,source
003238.png,great_dane,test,3.0,source
000201_aug_0.png,dalmatian,train,4.0,source
000912_aug_0.png,samoyed,train,0.0,source
001769_aug_0.png,dalmatian,train,4.0,source
001046_aug_0.png,chihuahua,train,5.0,source
000234_aug_0.png,dalmatian,train,4.0,source
009866.png,great_dane,,3.0,source
006261.png,saint_bernard,,2.0,source
005548.png,miniature_poodle,,1.0,source
003228.png,saint_bernard,val,2.0,source
005199.png,siberian_husky,test,6.0,source
001604_aug_0.png,siberian_husky,train,6.0,source
009306.png,samoyed,,0.0,source
002952.png,samoyed,val,0.0,source
003178.png,miniature_poodle,val,1.0,source
009611.png,chihuahua,,5.0,source
008885.png,yorkshire_terrier,,7.0,source
000630_aug_0.png,dalmatian,train,4.0,source
000273_aug_0.png,great_dane,train,3.0,source
003306.png,saint_bernard,val,2.0,source
008801.png,siberian_husky,,6.0,source
001275_aug_0.png,miniature_poodle,train,1.0,source
000236_aug_0.png,samoyed,train,0.0,source
005666.png,siberian_husky,,6.0,source
000666_aug_0.png,miniature_poodle,train,1.0,source
002327_aug_0.png,samoyed,train,0.0,source
009523.png,miniature_poodle,,1.0,source
004553.png,siberian_husky,test,6.0,source
006215.png,miniature_poodle,,1.0,source
003411.png,miniature_poodle,val,1.0,source
008540.png,dalmatian,,4.0,source
004297.png,samoyed,test,0.0,source
010149.png,saint_bernard,,2.0,source
009494.png,dalmatian,,4.0,source
003373.png,saint_bernard,val,2.0,source
006240.png,yorkshire_terrier,,7.0,source
007286.png,dalmatian,,4.0,source
007284.png,great_dane,,3.0,source
010171.png,siberian_husky,,6.0,source
006464.png,yorkshire_terrier,,7.0,source
008827.png,siberian_husky,,6.0,source
005185.png,yorkshire_terrier,test,7.0,source
009933.png,samoyed,,0.0,source
006438.png,miniature_poodle,,1.0,source
004008.png,siberian_husky,test,6.0,source
001256_aug_0.png,great_dane,train,3.0,source
007623.png,miniature_poodle,,1.0,source
004816.png,siberian_husky,test,6.0,source
001450_aug_0.png,great_dane,train,3.0,source
007702.png,great_dane,,3.0,source
007111.png,great_dane,,3.0,source
005379.png,miniature_poodle,test,1.0,source
008122.png,siberian_husky,,6.0,source
010083.png,saint_bernard,,2.0,source
000238_aug_0.png,chihuahua,train,5.0,source
000116_aug_0.png,chihuahua,train,5.0,source
000829_aug_0.png,chihuahua,train,5.0,source
006082.png,samoyed,,0.0,source
004584.png,chihuahua,test,5.0,source
000053_aug_0.png,yorkshire_terrier,train,7.0,source
003562.png,yorkshire_terrier,test,7.0,source
008572.png,yorkshire_terrier,,7.0,source
003508.png,saint_bernard,val,2.0,source
009085.png,samoyed,,0.0,source
001228_aug_0.png,saint_bernard,train,2.0,source
001636_aug_0.png,chihuahua,train,5.0,source
006995.png,chihuahua,,5.0,source
001925_aug_0.png,great_dane,train,3.0,source
002333_aug_0.png,chihuahua,train,5.0,source
001034_aug_0.png,great_dane,train,3.0,source
008964.png,dalmatian,,4.0,source
007028.png,siberian_husky,,6.0,source
000249_aug_0.png,siberian_husky,train,6.0,source
003456.png,saint_bernard,val,2.0,source
006433.png,samoyed,,0.0,source
003235.png,miniature_poodle,val,1.0,source
005991.png,miniature_poodle,,1.0,source
010069.png,yorkshire_terrier,,7.0,source
000828_aug_0.png,saint_bernard,train,2.0,source
005840.png,chihuahua,,5.0,source
008071.png,miniature_poodle,,1.0,source
004232.png,dalmatian,test,4.0,source
006086.png,siberian_husky,,6.0,source
004007.png,yorkshire_terrier,val,7.0,source
005087.png,great_dane,test,3.0,source
009918.png,chihuahua,,5.0,source
007332.png,saint_bernard,,2.0,source
005162.png,yorkshire_terrier,test,7.0,source
009764.png,chihuahua,,5.0,source
006466.png,saint_bernard,,2.0,source
000822_aug_0.png,great_dane,train,3.0,source
003073.png,yorkshire_terrier,val,7.0,source
003248.png,great_dane,val,3.0,source
010144.png,siberian_husky,,6.0,source
002337_aug_0.png,great_dane,train,3.0,source
001560_aug_0.png,chihuahua,train,5.0,source
001118_aug_0.png,miniature_poodle,train,1.0,source
004076.png,chihuahua,val,5.0,source
001967_aug_0.png,chihuahua,train,5.0,source
002825.png,miniature_poodle,val,1.0,source
003285.png,saint_bernard,test,2.0,source
006269.png,great_dane,,3.0,source
004400.png,siberian_husky,test,6.0,source
007285.png,chihuahua,,5.0,source
004621.png,chihuahua,test,5.0,source
007352.png,yorkshire_terrier,,7.0,source
008648.png,dalmatian,,4.0,source
003009.png,yorkshire_terrier,val,7.0,source
009632.png,yorkshire_terrier,,7.0,source
001311_aug_0.png,saint_bernard,train,2.0,source
003322.png,saint_bernard,val,2.0,source
006555.png,siberian_husky,,6.0,source
009837.png,dalmatian,,4.0,source
009287.png,miniature_poodle,,1.0,source
006879.png,yorkshire_terrier,,7.0,source
010072.png,siberian_husky,,6.0,source
006757.png,miniature_poodle,,1.0,source
010126.png,chihuahua,,5.0,source
000667_aug_0.png,chihuahua,train,5.0,source
001949_aug_0.png,dalmatian,train,4.0,source
002786.png,great_dane,val,3.0,source
003561.png,great_dane,val,3.0,source
003745.png,miniature_poodle,val,1.0,source
001437_aug_0.png,samoyed,train,0.0,source
008252.png,miniature_poodle,,1.0,source
007896.png,chihuahua,,5.0,source
009702.png,yorkshire_terrier,,7.0,source
008592.png,siberian_husky,,6.0,source
005001.png,yorkshire_terrier,test,7.0,source
008494.png,chihuahua,,5.0,source
006363.png,saint_bernard,,2.0,source
002434.png,great_dane,val,3.0,source
003969.png,great_dane,test,3.0,source
002572.png,dalmatian,val,4.0,source
003643.png,saint_bernard,val,2.0,source
003686_aug_0.png,miniature_poodle,train,1.0,source
009972.png,dalmatian,,4.0,source
000952_aug_0.png,miniature_poodle,train,1.0,source
009965.png,dalmatian,,4.0,source
004096.png,dalmatian,test,4.0,source
003634.png,great_dane,val,3.0,source
005759.png,miniature_poodle,,1.0,source
003236.png,chihuahua,test,5.0,source
008062.png,miniature_poodle,,1.0,source
003454.png,saint_bernard,val,2.0,source
001922_aug_0.png,saint_bernard,train,2.0,source
006201.png,samoyed,,0.0,source
005297.png,chihuahua,test,5.0,source
000087_aug_0.png,saint_bernard,train,2.0,source
001588_aug_0.png,dalmatian,train,4.0,source
004534.png,great_dane,test,3.0,source
007766.png,siberian_husky,,6.0,source
007411.png,saint_bernard,,2.0,source
005513.png,dalmatian,test,4.0,source
003565.png,yorkshire_terrier,val,7.0,source
004223.png,yorkshire_terrier,test,7.0,source
007328.png,saint_bernard,,2.0,source
005590.png,chihuahua,,5.0,source
001335_aug_0.png,saint_bernard,train,2.0,source
006445.png,samoyed,,0.0,source
007514.png,great_dane,,3.0,source
006227.png,siberian_husky,,6.0,source
009829.png,dalmatian,,4.0,source
010198.png,dalmatian,,4.0,source
007400.png,yorkshire_terrier,,7.0,source
007927.png,great_dane,,3.0,source
006837.png,saint_bernard,,2.0,source
006421.png,great_dane,,3.0,source
002960.png,chihuahua,val,5.0,source
004296.png,saint_bernard,val,2.0,source
001526_aug_0.png,saint_bernard,train,2.0,source
004642.png,saint_bernard,test,2.0,source
005558.png,miniature_poodle,,1.0,source
005362.png,great_dane,test,3.0,source
010219.png,great_dane,,3.0,source
009555.png,chihuahua,,5.0,source
003001.png,saint_bernard,val,2.0,source
001786_aug_0.png,dalmatian,train,4.0,source
009624.png,yorkshire_terrier,,7.0,source
008261.png,miniature_poodle,,1.0,source
001307.png,miniature_poodle,val,1.0,source
003220.png,samoyed,val,0.0,source
000418_aug_0.png,great_dane,train,3.0,source
009573.png,saint_bernard,,2.0,source
008447.png,chihuahua,,5.0,source
002645_aug_0.png,yorkshire_terrier,train,7.0,source
002171_aug_0.png,saint_bernard,train,2.0,source
008457.png,great_dane,,3.0,source
008228.png,chihuahua,,5.0,source
002669_aug_0.png,yorkshire_terrier,train,7.0,source
000125_aug_0.png,yorkshire_terrier,train,7.0,source
003534.png,miniature_poodle,test,1.0,source
002346_aug_0.png,miniature_poodle,train,1.0,source
008945.png,samoyed,,0.0,source
009601.png,samoyed,,0.0,source
003290.png,samoyed,val,0.0,source
010044.png,dalmatian,,4.0,source
008588.png,great_dane,,3.0,source
002719.png,miniature_poodle,val,1.0,source
005392.png,samoyed,test,0.0,source
007008.png,saint_bernard,,2.0,source
005982.png,miniature_poodle,,1.0,source
008667.png,siberian_husky,,6.0,source
001519_aug_0.png,great_dane,train,3.0,source
004572.png,samoyed,test,0.0,source
004971.png,dalmatian,test,4.0,source
008771.png,great_dane,,3.0,source
001343_aug_0.png,siberian_husky,train,6.0,source
004735.png,yorkshire_terrier,test,7.0,source
009058.png,yorkshire_terrier,,7.0,source
001681_aug_0.png,great_dane,train,3.0,source
009878.png,great_dane,,3.0,source
003950.png,great_dane,test,3.0,source
000808_aug_0.png,saint_bernard,train,2.0,source
008802.png,chihuahua,,5.0,source
002756.png,dalmatian,val,4.0,source
003925.png,dalmatian,val,4.0,source
009896.png,miniature_poodle,,1.0,source
002565.png,dalmatian,val,4.0,source
009796.png,yorkshire_terrier,,7.0,source
008036.png,saint_bernard,,2.0,source
002691.png,miniature_poodle,val,1.0,source
005149.png,saint_bernard,test,2.0,source
004518.png,siberian_husky,test,6.0,source
001502_aug_0.png,chihuahua,train,5.0,source
007307.png,dalmatian,,4.0,source
002575.png,miniature_poodle,test,1.0,source
007062.png,chihuahua,,5.0,source
002928.png,miniature_poodle,val,1.0,source
004146.png,siberian_husky,test,6.0,source
009668.png,siberian_husky,,6.0,source
005983.png,great_dane,,3.0,source
001888_aug_0.png,chihuahua,train,5.0,source
009682.png,dalmatian,,4.0,source
009391.png,siberian_husky,,6.0,source
003813.png,samoyed,val,0.0,source
007742.png,chihuahua,,5.0,source
002758.png,siberian_husky,test,6.0,source
005616.png,samoyed,test,0.0,source
000592_aug_0.png,siberian_husky,train,6.0,source
002803.png,miniature_poodle,val,1.0,source
006582.png,dalmatian,,4.0,source
005782.png,yorkshire_terrier,,7.0,source
005518.png,yorkshire_terrier,test,7.0,source
001947_aug_0.png,dalmatian,train,4.0,source
008278.png,siberian_husky,,6.0,source
000047_aug_0.png,chihuahua,train,5.0,source
001190_aug_0.png,great_dane,train,3.0,source
005440.png,samoyed,test,0.0,source
002455.png,great_dane,val,3.0,source
003371.png,dalmatian,val,4.0,source
005034.png,chihuahua,test,5.0,source
004823.png,miniature_poodle,test,1.0,source
001780_aug_0.png,saint_bernard,train,2.0,source
004422.png,miniature_poodle,test,1.0,source
003383_aug_0.png,saint_bernard,train,2.0,source
008452.png,siberian_husky,,6.0,source
004068.png,miniature_poodle,test,1.0,source
008044.png,dalmatian,,4.0,source
003180.png,chihuahua,val,5.0,source
008373.png,chihuahua,,5.0,source
009982.png,saint_bernard,,2.0,source
008609.png,yorkshire_terrier,,7.0,source
001259_aug_0.png,siberian_husky,train,6.0,source
003603.png,miniature_poodle,val,1.0,source
000145_aug_0.png,saint_bernard,train,2.0,source
010006.png,great_dane,,3.0,source
003888.png,great_dane,test,3.0,source
007149.png,great_dane,,3.0,source
007444.png,dalmatian,,4.0,source
005190.png,dalmatian,test,4.0,source
007118.png,saint_bernard,,2.0,source
008362.png,siberian_husky,,6.0,source
004844.png,saint_bernard,test,2.0,source
009367.png,miniature_poodle,,1.0,source
006360.png,dalmatian,,4.0,source
003128.png,dalmatian,test,4.0,source
005411.png,chihuahua,test,5.0,source
000897_aug_0.png,saint_bernard,train,2.0,source
004000.png,miniature_poodle,test,1.0,source
009077.png,saint_bernard,,2.0,source
006293.png,great_dane,,3.0,source
004688.png,dalmatian,test,4.0,source
001260_aug_0.png,great_dane,train,3.0,source
000736_aug_0.png,samoyed,train,0.0,source
003385.png,dalmatian,val,4.0,source
003406.png,saint_bernard,val,2.0,source
003332.png,dalmatian,val,4.0,source
010059.png,saint_bernard,,2.0,source
004069.png,samoyed,val,0.0,source
009108.png,great_dane,,3.0,source
008561.png,great_dane,,3.0,source
006763.png,great_dane,,3.0,source
000006_aug_0.png,dalmatian,train,4.0,source
005292.png,siberian_husky,test,6.0,source
006521.png,dalmatian,,4.0,source
007022.png,siberian_husky,,6.0,source
001583_aug_0.png,siberian_husky,train,6.0,source
006426.png,samoyed,,0.0,source
000156_aug_0.png,samoyed,train,0.0,source
004617.png,yorkshire_terrier,test,7.0,source
003052.png,dalmatian,val,4.0,source
010148.png,siberian_husky,,6.0,source
004195.png,samoyed,val,0.0,source
008052.png,great_dane,,3.0,source
009480.png,great_dane,,3.0,source
002685.png,dalmatian,val,4.0,source
001879_aug_0.png,samoyed,train,0.0,source
002842.png,yorkshire_terrier,val,7.0,source
007657.png,saint_bernard,,2.0,source
008725.png,miniature_poodle,,1.0,source
008524.png,saint_bernard,,2.0,source
006973.png,samoyed,,0.0,source
004609.png,great_dane,test,3.0,source
008965.png,samoyed,,0.0,source
008456.png,great_dane,,3.0,source
006428.png,yorkshire_terrier,,7.0,source
002861.png,great_dane,val,3.0,source
004480.png,siberian_husky,test,6.0,source
003652.png,siberian_husky,val,6.0,source
007245.png,siberian_husky,,6.0,source
008318.png,chihuahua,,5.0,source
009868.png,great_dane,,3.0,source
007917.png,dalmatian,,4.0,source
006765.png,dalmatian,,4.0,source
006075.png,yorkshire_terrier,,7.0,source
010147.png,great_dane,,3.0,source
008584.png,dalmatian,,4.0,source
003692_aug_0.png,yorkshire_terrier,train,7.0,source
006265.png,yorkshire_terrier,,7.0,source
000337_aug_0.png,dalmatian,train,4.0,source
004849.png,samoyed,test,0.0,source
005809.png,samoyed,,0.0,source
004156.png,miniature_poodle,test,1.0,source
009821.png,great_dane,,3.0,source
006509.png,yorkshire_terrier,,7.0,source
004531.png,samoyed,test,0.0,source
000351_aug_0.png,miniature_poodle,train,1.0,source
001316_aug_0.png,miniature_poodle,train,1.0,source
000326_aug_0.png,samoyed,train,0.0,source
003328.png,great_dane,test,3.0,source
002835_aug_0.png,dalmatian,train,4.0,source
003720.png,samoyed,val,0.0,source
005610.png,samoyed,test,0.0,source
004855.png,samoyed,test,0.0,source
001867_aug_0.png,siberian_husky,train,6.0,source
007695.png,samoyed,,0.0,source
008745.png,samoyed,,0.0,source
005418.png,dalmatian,test,4.0,source
007443.png,miniature_poodle,,1.0,source
001770_aug_0.png,miniature_poodle,train,1.0,source
001935_aug_0.png,great_dane,train,3.0,source
004299.png,chihuahua,test,5.0,source
008326.png,yorkshire_terrier,,7.0,source
008658.png,great_dane,,3.0,source
000761_aug_0.png,samoyed,train,0.0,source
008663.png,siberian_husky,,6.0,source
001932_aug_0.png,great_dane,train,3.0,source
007646.png,yorkshire_terrier,,7.0,source
003628.png,samoyed,test,0.0,source
000175_aug_0.png,siberian_husky,train,6.0,source
001765_aug_0.png,yorkshire_terrier,train,7.0,source
003254.png,great_dane,val,3.0,source
010005.png,miniature_poodle,,1.0,source
000021_aug_0.png,siberian_husky,train,6.0,source
008819.png,chihuahua,,5.0,source
005285.png,siberian_husky,test,6.0,source
008371.png,samoyed,,0.0,source
008992.png,chihuahua,,5.0,source
002774.png,great_dane,val,3.0,source
004883.png,chihuahua,test,5.0,source
004123.png,miniature_poodle,test,1.0,source
006585.png,yorkshire_terrier,,7.0,source
005832.png,great_dane,,3.0,source
007506.png,siberian_husky,,6.0,source
001484_aug_0.png,great_dane,train,3.0,source
008246.png,siberian_husky,,6.0,source
004949.png,yorkshire_terrier,test,7.0,source
000107_aug_0.png,samoyed,train,0.0,source
006407.png,chihuahua,,5.0,source
005378.png,samoyed,test,0.0,source
009772.png,dalmatian,,4.0,source
003852.png,miniature_poodle,val,1.0,source
007225.png,saint_bernard,,2.0,source
008651.png,dalmatian,,4.0,source
003702_aug_0.png,yorkshire_terrier,train,7.0,source
000421_aug_0.png,dalmatian,train,4.0,source
006590.png,chihuahua,,5.0,source
006852.png,dalmatian,,4.0,source
003962.png,miniature_poodle,val,1.0,source
003353.png,great_dane,val,3.0,source
000441_aug_0.png,saint_bernard,train,2.0,source
009449.png,great_dane,,3.0,source
003449.png,siberian_husky,val,6.0,source
007777.png,great_dane,,3.0,source
006416.png,chihuahua,,5.0,source
002828.png,chihuahua,val,5.0,source
003524.png,dalmatian,val,4.0,source
001212_aug_0.png,siberian_husky,train,6.0,source
000090_aug_0.png,dalmatian,train,4.0,source
000278_aug_0.png,saint_bernard,train,2.0,source
008503.png,chihuahua,,5.0,source
001428_aug_0.png,chihuahua,train,5.0,source
001861_aug_0.png,dalmatian,train,4.0,source
005756.png,siberian_husky,,6.0,source
006430.png,great_dane,,3.0,source
003564.png,yorkshire_terrier,val,7.0,source
004481.png,saint_bernard,test,2.0,source
007969.png,yorkshire_terrier,,7.0,source
004371.png,samoyed,test,0.0,source
001632_aug_0.png,miniature_poodle,train,1.0,source
007660.png,saint_bernard,,2.0,source
004597.png,siberian_husky,test,6.0,source
002814_aug_0.png,saint_bernard,train,2.0,source
008491.png,samoyed,,0.0,source
005053.png,siberian_husky,test,6.0,source
008622.png,chihuahua,,5.0,source
008969.png,great_dane,,3.0,source
009912.png,siberian_husky,,6.0,source
010157.png,yorkshire_terrier,,7.0,source
004737.png,saint_bernard,test,2.0,source
005424.png,saint_bernard,,2.0,source
001911_aug_0.png,great_dane,train,3.0,source
003225.png,samoyed,val,0.0,source
000793_aug_0.png,saint_bernard,train,2.0,source
004324.png,yorkshire_terrier,test,7.0,source
006384.png,miniature_poodle,,1.0,source
009941.png,dalmatian,,4.0,source
009577.png,chihuahua,,5.0,source
001448_aug_0.png,samoyed,train,0.0,source
005740.png,chihuahua,,5.0,source
000754.png,dalmatian,val,4.0,source
009211.png,samoyed,,0.0,source
001363_aug_0.png,saint_bernard,train,2.0,source
009006.png,saint_bernard,,2.0,source
003947_aug_0.png,dalmatian,train,4.0,source
007219.png,miniature_poodle,,1.0,source
000210_aug_0.png,saint_bernard,train,2.0,source
002105_aug_0.png,saint_bernard,train,2.0,source
004760.png,saint_bernard,test,2.0,source
008291.png,samoyed,,0.0,source
004253.png,dalmatian,test,4.0,source
007470.png,saint_bernard,,2.0,source
003301.png,great_dane,val,3.0,source
008601.png,chihuahua,,5.0,source
005291.png,yorkshire_terrier,test,7.0,source
008346.png,chihuahua,,5.0,source
002564.png,miniature_poodle,val,1.0,source
009101.png,great_dane,,3.0,source
001872_aug_0.png,samoyed,train,0.0,source
001511_aug_0.png,siberian_husky,train,6.0,source
004568.png,siberian_husky,test,6.0,source
006735.png,miniature_poodle,,1.0,source
000976.png,chihuahua,val,5.0,source
006853.png,dalmatian,,4.0,source
000155_aug_0.png,miniature_poodle,train,1.0,source
000122_aug_0.png,samoyed,train,0.0,source
009066.png,samoyed,,0.0,source
000713_aug_0.png,chihuahua,train,5.0,source
004934.png,great_dane,test,3.0,source
003040_aug_0.png,saint_bernard,train,2.0,source
006762.png,great_dane,,3.0,source
006736.png,siberian_husky,,6.0,source
004695.png,dalmatian,test,4.0,source
006848.png,siberian_husky,,6.0,source
007648.png,chihuahua,,5.0,source
009970.png,samoyed,,0.0,source
004049.png,yorkshire_terrier,val,7.0,source
002262_aug_0.png,dalmatian,train,4.0,source
004321.png,chihuahua,test,5.0,source
004085.png,samoyed,val,0.0,source
009815.png,yorkshire_terrier,,7.0,source
002244_aug_0.png,siberian_husky,train,6.0,source
000064_aug_0.png,siberian_husky,train,6.0,source
007465.png,samoyed,,0.0,source
005309.png,dalmatian,test,4.0,source
008536.png,siberian_husky,,6.0,source
003794.png,chihuahua,val,5.0,source
002650.png,saint_bernard,val,2.0,source
000016_aug_0.png,chihuahua,train,5.0,source
004313.png,yorkshire_terrier,test,7.0,source
005113.png,dalmatian,test,4.0,source
002361.png,yorkshire_terrier,val,7.0,source
009240.png,miniature_poodle,,1.0,source
008079.png,yorkshire_terrier,,7.0,source
005532.png,miniature_poodle,,1.0,source
000363_aug_0.png,dalmatian,train,4.0,source
002134_aug_0.png,miniature_poodle,train,1.0,source
008400.png,chihuahua,,5.0,source
005170.png,saint_bernard,test,2.0,source
000284_aug_0.png,chihuahua,train,5.0,source
005397.png,yorkshire_terrier,test,7.0,source
005962.png,miniature_poodle,,1.0,source
004648.png,siberian_husky,test,6.0,source
004941.png,saint_bernard,test,2.0,source
001680_aug_0.png,chihuahua,train,5.0,source
000895_aug_0.png,yorkshire_terrier,train,7.0,source
002925.png,miniature_poodle,val,1.0,source
007942.png,miniature_poodle,,1.0,source
005732.png,chihuahua,,5.0,source
002445.png,siberian_husky,val,6.0,source
008004.png,great_dane,,3.0,source
000279_aug_0.png,samoyed,train,0.0,source
004414.png,dalmatian,test,4.0,source
010098.png,dalmatian,,4.0,source
010190.png,yorkshire_terrier,,7.0,source
009525.png,dalmatian,,4.0,source
002901_aug_0.png,great_dane,train,3.0,source
008826.png,great_dane,,3.0,source
000204_aug_0.png,great_dane,train,3.0,source
005127.png,samoyed,test,0.0,source
001280_aug_0.png,miniature_poodle,train,1.0,source
006513.png,yorkshire_terrier,,7.0,source
004535.png,yorkshire_terrier,test,7.0,source
005723.png,miniature_poodle,,1.0,source
005627.png,yorkshire_terrier,test,7.0,source
007884.png,saint_bernard,,2.0,source
005797.png,saint_bernard,,2.0,source
005907.png,chihuahua,,5.0,source
001077_aug_0.png,saint_bernard,train,2.0,source
005324.png,great_dane,test,3.0,source
008856.png,dalmatian,,4.0,source
010079.png,yorkshire_terrier,,7.0,source
001236_aug_0.png,saint_bernard,train,2.0,source
008380.png,samoyed,,0.0,source
003106.png,great_dane,val,3.0,source
000318_aug_0.png,yorkshire_terrier,train,7.0,source
005670.png,saint_bernard,,2.0,source
006746.png,dalmatian,,4.0,source
006587.png,miniature_poodle,,1.0,source
004977.png,yorkshire_terrier,test,7.0,source
005795.png,siberian_husky,,6.0,source
001268_aug_0.png,chihuahua,train,5.0,source
004493.png,saint_bernard,test,2.0,source
008800.png,miniature_poodle,,1.0,source
004606.png,siberian_husky,test,6.0,source
008485.png,great_dane,,3.0,source
006302.png,dalmatian,,4.0,source
000516_aug_0.png,yorkshire_terrier,train,7.0,source
006256.png,great_dane,,3.0,source
003205.png,yorkshire_terrier,val,7.0,source
008501.png,yorkshire_terrier,,7.0,source
001530_aug_0.png,dalmatian,train,4.0,source
007585.png,siberian_husky,,6.0,source
009254.png,miniature_poodle,,1.0,source
008679.png,samoyed,,0.0,source
006812.png,siberian_husky,,6.0,source
007582.png,miniature_poodle,,1.0,source
000734_aug_0.png,samoyed,train,0.0,source
009345.png,great_dane,,3.0,source
009470.png,dalmatian,,4.0,source
009529.png,saint_bernard,,2.0,source
006932.png,dalmatian,,4.0,source
002490.png,saint_bernard,val,2.0,source
002532_aug_0.png,chihuahua,train,5.0,source
005771.png,dalmatian,test,4.0,source
003866.png,samoyed,val,0.0,source
007172.png,miniature_poodle,,1.0,source
008921.png,dalmatian,,4.0,source
007893.png,siberian_husky,,6.0,source
009408.png,miniature_poodle,,1.0,source
000297_aug_0.png,chihuahua,train,5.0,source
009373.png,chihuahua,,5.0,source
007395.png,yorkshire_terrier,,7.0,source
009070.png,yorkshire_terrier,,7.0,source
001176_aug_0.png,dalmatian,train,4.0,source
003351_aug_0.png,great_dane,train,3.0,source
004343.png,dalmatian,test,4.0,source
000625_aug_0.png,saint_bernard,train,2.0,source
003163.png,miniature_poodle,test,1.0,source
005363.png,dalmatian,test,4.0,source
002998_aug_0.png,dalmatian,train,4.0,source
005435.png,saint_bernard,,2.0,source
005037.png,yorkshire_terrier,test,7.0,source
003901.png,miniature_poodle,val,1.0,source
006239.png,miniature_poodle,,1.0,source
008703.png,samoyed,,0.0,source
006320.png,saint_bernard,,2.0,source
000964_aug_0.png,chihuahua,train,5.0,source
007163.png,yorkshire_terrier,,7.0,source
008560.png,saint_bernard,,2.0,source
006871.png,miniature_poodle,,1.0,source
008913.png,yorkshire_terrier,,7.0,source
009595.png,chihuahua,,5.0,source
008892.png,samoyed,,0.0,source
004231.png,great_dane,test,3.0,source
001369_aug_0.png,dalmatian,train,4.0,source
007061.png,saint_bernard,,2.0,source
000920_aug_0.png,great_dane,train,3.0,source
003303.png,saint_bernard,val,2.0,source
002888.png,dalmatian,val,4.0,source
004038.png,samoyed,val,0.0,source
002994_aug_0.png,great_dane,train,3.0,source
002834.png,dalmatian,val,4.0,source
004742.png,dalmatian,test,4.0,source
000972_aug_0.png,great_dane,train,3.0,source
007148.png,siberian_husky,,6.0,source
007015.png,great_dane,,3.0,source
007906.png,great_dane,,3.0,source
005003.png,samoyed,test,0.0,source
000099_aug_0.png,miniature_poodle,train,1.0,source
010213.png,samoyed,,0.0,source
005958.png,great_dane,,3.0,source
004286.png,great_dane,test,3.0,source
003618_aug_0.png,samoyed,train,0.0,source
009754.png,dalmatian,,4.0,source
002617.png,great_dane,val,3.0,source
008976.png,miniature_poodle,,1.0,source
006122.png,dalmatian,,4.0,source
010173.png,chihuahua,,5.0,source
006792.png,samoyed,,0.0,source
003046_aug_0.png,chihuahua,train,5.0,source
009854.png,samoyed,,0.0,source
000765_aug_0.png,miniature_poodle,train,1.0,source
009554.png,yorkshire_terrier,,7.0,source
009845.png,yorkshire_terrier,,7.0,source
007966.png,chihuahua,,5.0,source
000795_aug_0.png,saint_bernard,train,2.0,source
004901.png,saint_bernard,test,2.0,source
005259.png,miniature_poodle,test,1.0,source
006488.png,chihuahua,,5.0,source
003118.png,saint_bernard,val,2.0,source
009557.png,dalmatian,,4.0,source
008249.png,chihuahua,,5.0,source
002827.png,samoyed,val,0.0,source
006928.png,saint_bernard,,2.0,source
005132.png,miniature_poodle,test,1.0,source
008341.png,yorkshire_terrier,,7.0,source
006502.png,great_dane,,3.0,source
005269.png,saint_bernard,test,2.0,source
002148.png,great_dane,val,3.0,source
